Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)","15,518159866333","17,1100006103516","19,0312690734863","20,8867607116699","22,3723297119141","23,3764896392822","24,0778503417969","24,5006904602051","25,032600402832","26,5802898406982","28,2005996704102","29,7818298339844","32,3506813049316","35,0442810058594","41,4276504516602","43,9148406982422","45,4522895812988","45,7492408752441","46,2326889038086","48,215160369873","51,0400199890137",
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary (% gross)","39,7730293273926","42,8445205688477","45,9043312072754","48,9421195983887","49,8307418823242","51,7567481994629","53,4141082763672","54,5040512084961","55,0778312683105","55,985179901123","57,4325408935547","58,5017395019531","59,8247184753418","62,146598815918","64,1579132080078","65,5216217041016","68,0576705932617","70,8123016357422","73,3227462768555","75,8442687988281","77,7648086547852",
Europe & Central Asia,ECS,"School enrollment, tertiary (% gross)","44,8601913452148","47,4609985351563","50,1283187866211","52,7348594665527","54,0535888671875","55,7963790893555","57,1898994445801","57,9934005737305","58,6261787414551","59,6581115722656","61,0988502502441","62,1414184570313","62,916088104248","63,9433898925781","65,2805786132813","66,1798477172852","67,9982528686523","70,067253112793","72,0294570922852","74,3586196899414","76,2872085571289",
Ecuador,ECU,"School enrollment, tertiary (% gross)",,,,,,,,,"38,7750282287598",,,,"39,8166694641113","40,3224487304688",,"44,8922309875488",,,"47,597770690918","47,9452285766602","52,5878105163574",
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary (% gross)",,"29,7544593811035","30,7985401153564","27,6597499847412","28,9297008514404","30,1200008392334","29,9295501708984","30,2709808349609","29,9879302978516","30,5354804992676","31,4172401428223","26,817720413208","27,7280406951904","30,1178493499756","31,0681095123291","35,0281295776367","33,8589096069336","35,1645202636719","38,9049491882324",,,
Euro area,EMU,"School enrollment, tertiary (% gross)","51,6319694519043","53,3487205505371","54,8555603027344","56,8535194396973","58,7676315307617","60,2162017822266","61,2270812988281","61,3888893127441","61,9169082641602","62,9435997009277","64,7250137329102","66,5685272216797","67,5212783813477","68,1895904541016","69,8546371459961","70,8860931396484","72,1108627319336","73,618766784668","75,0886993408203","77,0167617797852","78,4336166381836",
Eritrea,ERI,"School enrollment, tertiary (% gross)","1,95606994628906","2,39956998825073","2,12761998176575",,"1,56172001361847",,,,,"2,67098999023438","3,24190998077393",,,,"3,85004997253418","3,47650003433228","3,36256003379822",,,,,
Spain,ESP,"School enrollment, tertiary (% gross)","57,7271118164063","59,7837295532227","61,5879707336426","63,9675598144531","66,0903167724609","67,1533508300781","68,5344924926758","68,7518463134766","69,7454223632813","71,5843276977539","75,9109497070313","80,037971496582","82,2703323364258","83,7256393432617","85,4462738037109","85,6117782592773","86,5160827636719","88,8530120849609","91,1125717163086","92,8823471069336","95,9648666381836",
Estonia,EST,"School enrollment, tertiary (% gross)","54,5440711975098","58,6614418029785","61,5372085571289","64,3990783691406","66,183837890625","67,9128036499023","67,8659133911133","67,6747283935547","66,4418411254883","66,6319198608398","68,1845092773438","70,3690872192383","72,3750686645508","73,9212265014648","73,3077621459961","72,1676177978516","71,3904495239258","69,0459213256836","70,3654327392578","74,2319869995117",,
Ethiopia,ETH,"School enrollment, tertiary (% gross)","1,18656003475189","1,46917998790741","1,64915001392365","2,30927991867065","2,59943008422852","2,81003999710083",,,"3,62789011001587","5,37221002578735","7,48318004608154","7,88365983963013","8,22360038757324","8,56147956848145","8,10531997680664","9,58471012115479","10,1790800094604","10,488169670105","10,4265699386597",,,
European Union,EUU,"School enrollment, tertiary (% gross)","49,502010345459","51,7214088439941","54,0381393432617","56,2313804626465","58,0358390808105","59,7147789001465","60,9255981445313","61,5231590270996","62,2605285644531","63,4334297180176","64,8580474853516","65,818733215332","65,9887084960938","65,6789627075195","66,3631362915039","66,8502426147461","68,0066833496094","69,4566879272461","70,9457931518555","73,1508407592773","75,1033477783203",
